Date,TestsTotaltests,TestsTotalsamplestestedpriorto1July2020,TestsTotalsamplestestedsince1July2020,TestsReasonfortestseekinghealthcaresymptomatic,TestsReasonforTestInboundTravel,TestsReasonforTestOnIslandSurveillanceScreening,TestsPendingResults,TestsNegativeTestsPriorto1July2020,TestsNegativeTestssince1July2020,TestsAverageTurnaroundTimeAllSwabsLast7days,TestsTotalNegativeTests,CasesTotalConfirmedPositiveCases,CasesFemalePositiveNumber,CasesMalePositiveNumber,CasesFemalePositivePercentage,CasesMalePositivePercentage,CasesAverageAgeTestedPositive,CasesSeven7DayNumberper100000,CasesFortnight14dayNumberper100000,CasesPositiveCasesIdentifiedPriorto1July2020,CasesPositiveCasesIdentifiedSince1July2020,CasesPositiveCasesIdentifiedSymptomaticIndividualsSeekingHealthcare,CasesPositiveCasesIdentifiedInboundTravelArrivalsScreening,CasesPositiveCasesIdentifiedAdmissionsScreening,CasesPositiveCasesIdentifiedWorkforceScreening,CasesPositiveCasesIdentifiedCohortScreening,CasesPositiveCasesIdentifiedContactTracing,CasesOldCasesConfirmedBySerology,CasesManagedInOtherJurisdictions,CasesCurrentKnownActiveCases,CasesSymptomatic,CasesAsymptomatic,CasesNumberOfKnownDirectContactsOfCurrentActiveCases,CasesDailyNewConfirmedCases,CasesKnownCasesInCareHomes,CasesKnownCasesInCommunity,CasesKnownCasesInHospital,RecoveriesTotalRecovered,RecoveriesFemaleRecoveredNumber,RecoveriesMaleRecoveredNumber,RecoveriesFemaleRecoveredPercentage,RecoveriesMaleRecoveredPercentage,RecoveriesAverageAgeRecovered,MortalityTotalDeaths,MortalityLaboratoryProvenDeaths,MortalityProbableCovid-19,MortalityDeathsGeneralHospital,MortalityDeathsStSaviours,MortalityDeathsCareHomes,MortalityDeathsDomesticProperties,MortalityDeathsAge40to49,Mortalitypercentageregistereddeathsaged40-49,MortalityDeathsAge50to59,Mortalitypercentageregistereddeathsaged50-59,MortalityDeathsAge60to69,Mortalitypercentageregistereddeathsaged60-69,MortalityDeathsAge70to79,Mortalitypercentageregistereddeathsaged70-79,MortalityDeathsAge80to89,Mortalitypercentageregistereddeathsaged80-89,MortalityDeathsAge90andover,Mortalitypercentageregistereddeathsaged90andover,MortalityDeathsFemale,MortalityDeathsMale,InboundTravelPercentageArrivalsScreeningIdentifiedatDay0,InboundTravelPercentageArrivalsScreeningIdentifiedatDay5,InboundTravelPercentageArrivalsScreeningIdentifiedatDay8or10,InboundTravelPercentageArrivingfromRed,InboundTravelPercentageArrivingfromAmber,InboundTravelPercentageArrivingfromGreen,InboundTravelPercentageArrivingbyAir,InboundTravelPercentageArrivingBySea,InboundTravelPercentageTravellersDeclaredasResident,InboundTravelReasonforTravelBusinessVisitortoJersey,InboundTravelReasonforTravelCriticalWorker,InboundTravelReasonforTravelHolidayLeisureVisitortoJersey,InboundTravelReasonforTravelJerseyResidentReturningHome,InboundTravelReasonforTravelNotRecorded,InboundTravelReasonforTravelSeasonalWorker,InboundTravelReasonforTravelUniversityStudentReturningHome,InboundTravelReasonforTravelVisitingFriendsRelativesinJersey,InboundTravelReasonforTravelCrewonInboundCraft,InboundTravelArrivalsfromAmber,InboundTravelArrivalsfromGreen,InboundTravelArrivalsfromRed,InboundTravelPositiveArrivalsByAir,InboundTravelPositiveArrivalsBySea,InboundTravelNumberArrivalsScreeningIdentifiedatDay0,InboundTravelNumberArrivalsScreeningIdentifiedatDay8or10,InboundTravelNumberArrivalsScreeningIdentifiedatDay5,InboundTravelReasonforTravelBoardingSchoolStudentReturningHome,InboundTravelReasonforTravelPercentageBoardingSchoolStudentReturningHome,InboundTravelReasonforTravelPercentageBusinessVisitortoJersey,InboundTravelReasonforTravelPercentageCriticalWorker,InboundTravelReasonforTravelPercentageHolidayLeisureVisitortoJersey,InboundTravelReasonforTravelPercentageJerseyResidentReturningHome,InboundTravelReasonforTravelPercentageNotRecorded,InboundTravelReasonforTravelPercentageSeasonalWorker,InboundTravelReasonforTravelPercentageUniversityStudentReturningHome,InboundTravelReasonforTravelPercentageVisitingFriendsRelativesinJersey,InboundTravelReasonforTravelPercentageCrewonInboundCraft,7DayRate18to39,7DayRate40to59,7DayRateOver60,7DayRateUnder18,TestReasonbyWeekInboundTravel,TestReasonbyWeekOnIslandSurveillanceScreening,TestReasonbyWeekSeekingHealthcareSymptomatic,7DayRatePercentageChange,DateTime,DateTimeShort
2020-11-30,180918,15802,165116,3833,113792,47491,1016,15482,163406,,float;#178888.000000000,1012,545,467,0.5385,0.4615,44,166.05,227.27,320,704,119,219,16,45,1,293,12,7,247,177,70,2023,27,1,244,2,742,410,332,0.5526,0.4474,44,32,16,16,,,,,,,1,0.0313,3,0.0938,9,0.2813,12,0.375,7,0.2188,0.375,0.625,0.9045,0,0,0.2273,0.3045,0.4682,0.8356,0.1644,,,,,,,,,,,67,103,50,183,36,199,1,20,,,,,,,,,,,,249,237,112,97,,,,,"12:00 AM, Monday 30 November 2020","12:00 AM, 30 Nov 2020"
2020-11-29,,,,,,,,,,,float;#0,-1,,,,,,-1,-1,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2283,0.3014,0.4703,,,,,,,,,,,,,66,103,50,,,,,,,,,,,,,,,,,233,227,80,77,1010,6620,430,,"12:00 AM, Sunday 29 November 2020","12:00 AM, 29 Nov 2020"
2020-11-28,,,,,,,,,,,float;#0,-1,,,,,,-1,-1,,,,,,,,,,,,,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2212,0.3041,0.4747,,,,,,,,,,,,,66,103,48,,,,,,,,,,,,,,,,,197,215,68,73,,,,,"12:00 AM, Saturday 28 November 2020","12:00 AM, 28 Nov 2020"
2020-11-27,177111,15802,161309,3646,113263,44400,332,15482,160368,,float;#175850.000000000,928,498,430,0.5366,0.4634,44,108.53,180.89,320,620,87,215,15,39,1,252,12,7,200,149,51,1766,30,1,197,2,705,392,313,0.556,0.444,44,32,16,16,,,,,,,1,0.0313,3,0.0938,9,0.2813,12,0.375,7,0.2188,0.375,0.625,0.9078,0.0876,0,0.2212,0.3041,0.4747,0.8372,0.1628,,,,,,,,,,,66,103,48,180,35,197,0,20,,,,,,,,,,,,171,174,68,53,,,,,"12:00 AM, Friday 27 November 2020","12:00 AM, 27 Nov 2020"
2020-11-26,176374,15802,160572,3627,113164,43781,772,15482,159222,,float;#174704.000000000,897,486,411,0.5418,0.4582,44,92.76,164.19,320,589,75,214,15,35,1,238,12,7,181,125,56,1465,25,1,178,2,693,386,307,0.557,0.443,44,32,16,16,,,,,,,1,0.0313,3,0.0938,9,0.2813,12,0.375,7,0.2188,0.375,0.625,0.9112,0.0888,0,0.215,0.3084,0.4766,0.8364,0.1636,,,,,,,,,,,66,102,46,179,35,195,0,19,,,,,,,,,,,,131,161,72,39,,,,,"12:00 AM, Thursday 26 November 2020","12:00 AM, 26 Nov 2020"
2020-11-25,175467,15802,159665,3568,113429,42668,904,15482,158218,,float;#173700.000000000,862,466,396,0.5406,0.4594,45,70.5,148.42,320,554,66,214,15,30,,218,12,7,149,108,41,1337,33,0,147,2,690,384,306,0.5565,0.4435,44,32,16,16,,,,,,,1,0.0313,3,0.0938,9,0.2813,12,0.375,7,0.2188,0.375,0.625,0.9108,0.0892,0,0.2113,0.3099,0.4789,0.8364,0.1636,,,,,,,,,,,66,102,45,179,35,194,0,19,,,,,,,,,,,,115,139,60,29,,,,,"12:00 AM, Wednesday 25 November 2020","12:00 AM, 25 Nov 2020"
2020-11-24,173941,15802,158139,3452,113163,41524,701,15482,156916,,float;#172398.000000000,841,455,386,0.541,0.459,45,70.5,141.93,320,533,60,213,15,29,,205,12,7,150,106,44,1404,5,0,147,3,668,374,294,0.5599,0.4401,45,32,16,16,,,,,,,1,0.0313,3,0.0938,9,0.2813,12,0.375,7,0.2188,0.375,0.625,0.9108,0.0845,0,0.2113,0.3099,0.4789,0.8357,0.1643,,,,,,,,,,,66,102,45,178,35,194,0,19,,,,,,,,,,,,82,117,40,19,,,,,"12:00 AM, Tuesday 24 November 2020","12:00 AM, 24 Nov 2020"
2020-11-23,172679,15802,156877,3392,113098,40387,502,15482,155859,,float;#171341.000000000,835,451,384,0.5401,0.4599,45,65.86,153.99,320,527,59,213,15,27,,202,12,7,163,116,47,1468,9,0,160,3,649,365,284,0.5624,0.4376,45,32,16,16,,,,,,,1,0.0313,3,0.0938,9,0.2813,12,0.375,7,0.2188,0.375,0.625,0.9151,0,0,0.2123,0.3066,0.4811,0.8357,0.1643,,,,,,,,,,,65,102,45,178,35,194,0,18,,,,,,,,,,,,72,110,60,19,830,5140,460,,"12:00 AM, Monday 23 November 2020","12:00 AM, 23 Nov 2020"
2020-11-22,,,,,,,,,,,float;#0,-1,,,,,,-1,-1,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2123,0.3066,0.4811,,,,,,,,,,,,,65,102,45,,,,,,,,,,,,,,,,,69,85,76,19,,,,,"12:00 AM, Sunday 22 November 2020","12:00 AM, 22 Nov 2020"
2020-11-21,,,,,,,,,,,float;#0,-1,,,,,,-1,-1,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2085,0.3081,0.4834,,,,,,,,,,,,,65,102,44,,,,,,,,,,,,,,,,,69,76,72,24,,,,,"12:00 AM, Saturday 21 November 2020","12:00 AM, 21 Nov 2020"
2020-11-20,169591,15802,153789,3259,112591,37939,128,15482,153169,,float;#168651.000000000,811,438,373,0.5401,0.4599,45,72.36,156.77,320,503,55,211,14,25,,187,12,7,168,117,51,1632,13,0,166,2,620,349,271,0.5629,0.4371,46,32,16,16,,,,,,,1,0.0313,3,0.0938,9,0.2813,12,0.375,7,0.2188,0.375,0.625,0.9147,0.0853,0,0.2085,0.3081,0.4834,0.8389,0.1611,,,,,,,,,,,65,102,44,177,34,193,0,18,,,,,,,,,,,,75,88,64,29,,,,,"12:00 AM, Friday 20 November 2020","12:00 AM, 20 Nov 2020"
2020-11-19,168814,15802,153012,3197,112489,37326,62,15482,152472,,float;#167954.000000000,797,433,364,0.5433,0.4567,45,69.57,154.92,320,489,51,209,14,23,,181,12,7,172,118,54,1788,14,0,170,2,603,339,264,0.5622,0.4378,46,32,16,16,,,,,,,1,0.0313,3,0.0938,9,0.2813,12,0.375,7,0.2188,0.375,0.625,0.9143,0.0857,0,0.2048,0.3095,0.4857,0.8373,0.1627,,,,,,,,,,,65,102,43,175,34,192,0,18,,,,,,,,,,,,85,91,64,34,,,,,"12:00 AM, Thursday 19 November 2020","12:00 AM, 19 Nov 2020"
2020-11-18,167689,15802,151887,3104,112382,36401,80,15482,151340,,float;#166822.000000000,786,430,356,0.5471,0.4529,45,76.07,155.84,320,478,50,209,13,23,,172,12,7,165,113,52,1570,11,0,163,2,598,337,261,0.5635,0.4365,46,32,16,16,,,,,,,1,0.0313,3,0.0938,9,0.2813,12,0.375,7,0.2188,0.375,0.625,0.9135,0.0865,0,0.2067,0.3125,0.4808,0.8373,0.1627,,,,,,,,,,,65,100,43,175,34,190,0,18,,,,,,,,,,,,72,88,68,39,,,,,"12:00 AM, Wednesday 18 November 2020","12:00 AM, 18 Nov 2020"
2020-11-17,166926,15802,151124,2986,112347,35791,89,15482,150577,,float;#166059.000000000,775,427,348,0.551,0.449,46,77.92,153.99,320,467,45,209,12,23,,167,12,7,157,105,52,1552,7,0,153,4,595,336,259,0.5647,0.4353,46,32,16,16,,,,,,,1,0.0313,3,0.0938,9,0.2813,12,0.375,7,0.2188,0.375,0.625,0.9135,0.0865,0,0.2067,0.3125,0.4808,0.8373,0.1627,,,,,,,,,,,65,100,43,175,34,190,0,18,,,,,,,,,,,,82,88,80,44,,,,,"12:00 AM, Tuesday 17 November 2020","12:00 AM, 17 Nov 2020"
2020-11-16,165828,15802,150026,2912,112152,34962,52,15482,149529,,float;#165011.000000000,764,421,343,0.551,0.449,45,85.34,155.84,320,456,43,207,10,22,,163,12,7,163,102,61,1668,9,0,162,1,578,328,250,0.5675,0.4325,46,32,16,16,,,,,,,1,0.0313,3,0.0938,9,0.2813,12,0.375,7,0.2188,0.375,0.625,0.9135,0,0,0.2067,0.3125,0.4808,0.8357,0.1643,,,,,,,,,,,65,100,43,173,34,190,0,18,,,,,,,,,,,,105,91,64,34,1310,5790,410,,"12:00 AM, Monday 16 November 2020","12:00 AM, 16 Nov 2020"
2020-11-15,,,,,,,,,,,float;#0,-1,,,,,,-1,-1,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.199,0.3155,0.4854,,,,,,,,,,,,,65,100,41,,,,,,,,,,,,,,,,,102,98,52,82,,,,,"12:00 AM, Sunday 15 November 2020","12:00 AM, 15 Nov 2020"
2020-11-14,,,,,,,,,,,float;#0,-1,,,,,,-1,-1,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1951,0.3171,0.4878,,,,,,,,,,,,,65,100,40,,,,,,,,,,,,,,,,,112,101,56,82,,,,,"12:00 AM, Saturday 14 November 2020","12:00 AM, 14 Nov 2020"
2020-11-13,163287,15802,147485,2786,111631,33068,141,15482,146931,,float;#162413.000000000,732,406,326,0.5546,0.4454,45,82.56,127.09,320,424,35,204,8,22,,144,12,7,152,89,63,1678,13,0,152,0,557,317,240,0.5691,0.4309,46,32,16,16,,,,,,,1,0.0313,3,0.0938,9,0.2813,12,0.375,7,0.2188,0.375,0.625,0.9122,0.0878,0,0.1951,0.3171,0.4878,0.8333,0.1667,,,,,,,,,,,65,100,40,170,34,187,0,18,,,,,,,,,,,,105,91,48,77,,,,,"12:00 AM, Friday 13 November 2020","12:00 AM, 13 Nov 2020"
2020-11-12,161748,15802,145946,2718,111597,32555,187,15482,145357,,float;#160839.000000000,721,400,321,0.5548,0.4452,45,82.56,117.81,320,413,34,204,8,21,,135,12,7,142,78,64,1524,17,0,142,0,556,316,240,0.5683,0.4317,46,32,16,16,,,,,,,1,0.0313,3,0.0938,9,0.2813,12,0.375,7,0.2188,0.375,0.625,0.9113,0.0887,0,0.1872,0.3202,0.4926,0.8333,0.1667,,,,,,,,,,,65,100,38,170,34,185,0,18,,,,,,,,,,,,121,79,40,82,,,,,"12:00 AM, Thursday 12 November 2020","12:00 AM, 12 Nov 2020"
2020-11-11,161136,15802,145334,2679,111624,31031,688,15482,144261,,float;#159743.000000000,704,391,313,0.5554,0.4446,45,76.99,105.75,320,396,32,203,8,18,,124,12,7,130,67,63,1350,14,0,130,0,551,312,239,0.5662,0.4338,46,32,16,16,,,,,,,1,0.0313,3,0.0938,9,0.2813,12,0.375,7,0.2188,0.375,0.625,0.9113,0.0887,0,0.1872,0.3202,0.4926,0.8325,0.1675,,,,,,,,,,,65,100,38,169,34,185,0,18,,,,,,,,,,,,112,73,44,102,,,,,"12:00 AM, Wednesday 11 November 2020","12:00 AM, 11 Nov 2020"
2020-11-10,159375,15802,143573,2577,111477,29519,194,15482,143009,,float;#158491.000000000,690,385,305,0.558,0.442,45,74.21,103.9,320,382,29,203,8,14,,117,12,7,126,66,60,1318,17,0,127,0,541,309,232,0.5712,0.4288,46,32,16,16,,,,,,,1,0.0313,3,0.0938,9,0.2813,12,0.375,7,0.2188,0.375,0.625,0.9109,0.0891,0,0.1832,0.3218,0.495,0.8325,0.1675,,,,,,,,,,,65,100,37,169,34,184,0,18,,,,,,,,,,,,102,63,36,111,,,,,"12:00 AM, Tuesday 10 November 2020","12:00 AM, 10 Nov 2020"
2020-11-09,158406,15802,142604,2521,111013,29070,470,15482,141781,,float;#157263.000000000,672,373,299,0.5551,0.4449,45,70.5,105.75,320,364,24,203,8,12,,106,12,7,115,57,58,1243,12,0,115,0,534,308,226,0.5768,0.4232,46,32,16,16,,,,,,,1,0.0313,3,0.0938,9,0.2813,12,0.375,7,0.2188,0.375,0.625,0.9109,0,0,0.1832,0.3218,0.495,0.8325,0.1675,,,,,,,,,,,65,100,37,169,34,184,0,18,,,,,,,,,,,,92,60,40,116,2260,5370,270,,"12:00 AM, Monday 9 November 2020","12:00 AM, 9 Nov 2020"
2020-11-08,,,,,,,,,,,float;#0,-1,,,,,,-1,-1,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1832,0.3218,0.495,,,,,,,,,,,,,65,100,37,,,,,,,,,,,,,,,,,92,63,40,92,,,,,"12:00 AM, Sunday 8 November 2020","12:00 AM, 8 Nov 2020"
2020-11-07,,,,,,,,,,,float;#0,-1,,,,,,-1,-1,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1791,0.3234,0.4975,,,,,,,,,,,,,65,100,36,,,,,,,,,,,,,,,,,89,60,36,87,,,,,"12:00 AM, Saturday 7 November 2020","12:00 AM, 7 Nov 2020"
2020-11-06,154960,15802,139158,2409,110407,26342,544,15482,138290,,float;#153772.000000000,643,360,283,0.5599,0.4401,46,63.08,89.05,320,334,22,195,6,7,,94,11,6,105,52,53,1066,15,0,106,0,516,299,217,0.5795,0.4205,47,32,16,16,,,,,,,1,0.0313,3,0.0938,9,0.2813,12,0.375,7,0.2188,0.375,0.625,0.9104,0.0896,0,0.1791,0.3234,0.4975,0.8367,0.1633,,,,,,,,,,,65,100,36,164,32,183,0,18,,,,,,,,,,,,89,60,40,82,,,,,"12:00 AM, Friday 6 November 2020","12:00 AM, 6 Nov 2020"
2020-11-05,152488,15802,136686,2358,109790,25345,494,15482,136686,,float;#152168.000000000,632,355,277,0.5617,0.4383,46,57.51,81.63,320,323,21,190,6,7,,89,11,6,96,49,47,879,15,0,97,0,514,297,217,0.5778,0.4222,47,32,16,16,,,,,,,1,0.0313,3,0.0938,9,0.2813,12,0.375,7,0.2188,0.375,0.625,0.9067,0.0881,0,0.1451,0.3368,0.5181,0.8368,0.1632,,,,,,,,,,,65,100,28,159,31,175,0,18,,,,,,,,,,,,66,73,40,73,,,,,"12:00 AM, Thursday 5 November 2020","12:00 AM, 5 Nov 2020"
2020-11-04,151860,15802,136058,2313,109034,24709,301,15482,135456,,float;#150938.000000000,620,347,273,0.5597,0.4403,46,50.09,78.85,320,311,19,190,6,6,,80,11,6,94,46,48,812,12,0,95,0,504,292,212,0.5794,0.4206,47,32,16,16,,,,,,,1,0.0313,3,0.0938,9,0.2813,12,0.375,7,0.2188,0.375,0.625,0.9105,0.0895,0,0.1421,0.3368,0.5211,0.8368,0.1632,,,,,,,,,,,64,99,27,159,31,173,0,17,,,,,,,,,,,,66,69,36,53,,,,,"12:00 AM, Wednesday 4 November 2020","12:00 AM, 4 Nov 2020"
2020-11-03,150892,15802,135090,2280,108613,24197,269,15482,134532,,float;#150014.000000000,608,342,266,0.5625,0.4375,46,43.6,76.99,320,299,19,185,6,5,,74,11,6,83,39,44,631,13,0,84,0,503,292,211,0.5805,0.4195,47,32,16,16,,,,,,,1,0.0313,3,0.0938,9,0.2813,12,0.375,7,0.2188,0.375,0.625,0.9101,0.0847,0,0.1376,0.3386,0.5238,0.8324,0.1676,,,,,,,,,,,64,99,26,154,31,172,0,17,,,,,,,,,,,,62,63,28,39,,,,,"12:00 AM, Tuesday 3 November 2020","12:00 AM, 3 Nov 2020"
2020-11-02,150193,15802,134391,2240,108300,23851,333,15482,133786,,float;#149268.000000000,591,333,258,0.5635,0.4365,47,35.25,76.07,320,282,16,181,6,4,,65,11,6,70,37,33,491,9,0,71,0,499,291,208,0.5832,0.4168,47,32,16,16,,,,,,,1,0.0313,3,0.0938,9,0.2813,12,0.375,7,0.2188,0.375,0.625,0.913,0,0,0.1304,0.3315,0.538,0.8287,0.1713,,,,,,,,,,,61,99,24,150,31,168,0,16,,,,,,,,,,,,49,60,20,34,3130,1810,150,,"12:00 AM, Monday 2 November 2020","12:00 AM, 2 Nov 2020"
2020-11-01,,,,,,,,,,,float;#0,-1,,,,,,-1,-1,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1167,0.3333,0.55,,,,,,,,,,,,,60,99,21,,,,,,,,,,,,,,,,,43,57,16,10,,,,,"12:00 AM, Sunday 1 November 2020","12:00 AM, 1 Nov 2020"
2020-10-31,,,,,,,,,,,float;#0,-1,,,,,,-1,-1,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1117,0.3352,0.5531,,,,,,,,,,,,,60,99,20,,,,,,,,,,,,,,,,,39,66,16,10,,,,,"12:00 AM, Saturday 31 October 2020","12:00 AM, 31 Oct 2020"
2020-10-30,148340,15802,132538,2115,106937,23323,582,15482,131538,,float;#147020.000000000,574,323,251,0.5627,0.4373,47,39.89,75.14,320,264,12,176,6,4,,57,10,6,74,39,35,482,6,0,74,0,478,283,195,0.5921,0.4079,47,32,16,16,,,,,,,1,0.0313,3,0.0938,9,0.2813,12,0.375,7,0.2188,0.375,0.625,0.9101,0.0843,0,0.1067,0.3371,0.5562,0.8239,0.1761,,,,,,,,,,,60,99,19,145,31,162,0,16,,,,,,,,,,,,39,73,16,10,,,,,"12:00 AM, Friday 30 October 2020","12:00 AM, 30 Oct 2020"
2020-10-29,147424,15802,131622,2099,106584,22939,614,15482,130758,,float;#146240.000000000,569,319,250,0.5606,0.4394,47,39.89,74.21,320,259,10,173,6,4,,57,10,6,80,45,35,463,2,0,80,0,467,275,192,0.5889,0.4111,47,32,16,16,,,,,,,1,0.0313,3,0.0938,9,0.2813,12,0.375,7,0.2188,0.375,0.625,0.9143,0.0857,0,0.0971,0.3371,0.5657,0.8208,0.1792,,,,,,,,,,,59,99,17,142,31,160,0,15,,,,,,,,,,,,46,69,16,15,,,,,"12:00 AM, Thursday 29 October 2020","12:00 AM, 29 Oct 2020"
2020-10-28,146629,15802,130827,2086,106071,22670,706,15482,129874,,float;#145356.000000000,566,318,248,0.5618,0.4382,47,38.96,72.36,320,256,10,172,6,4,,55,10,6,79,45,34,436,5,0,78,1,465,273,192,0.5871,0.4129,47,32,16,16,,,,,,,1,0.0313,3,0.0938,9,0.2813,12,0.375,7,0.2188,0.375,0.625,0.9128,0.0814,0,0.0988,0.3314,0.5698,0.8256,0.1744,,,,,,,,,,,57,98,17,142,30,157,0,15,,,,,,,,,,,,46,69,16,15,,,,,"12:00 AM, Wednesday 28 October 2020","12:00 AM, 28 Oct 2020"
2020-10-27,145921,15802,130119,2063,105685,22371,610,15482,129268,,float;#144750.000000000,560,314,246,0.5607,0.4393,47,38.03,73.28,320,250,9,169,6,4,,53,10,6,73,43,30,402,4,0,72,1,465,273,192,0.5871,0.4129,47,32,16,16,,,,,,,1,0.0313,3,0.0938,9,0.2813,12,0.375,7,0.2188,0.375,0.625,0.9181,0.0819,0,0.0994,0.3275,0.5731,0.8225,0.1775,,,,,,,,,,,56,98,17,139,30,157,0,14,,,,,,,,,,,,43,63,20,19,,,,,"12:00 AM, Tuesday 27 October 2020","12:00 AM, 27 Oct 2020"
2020-10-26,145056,15802,129254,2046,105187,22021,396,15482,128621,,float;#144103.000000000,556,313,243,0.5629,0.4371,47,43.6,76.07,320,246,9,167,6,4,,51,10,6,74,40,34,401,11,0,73,1,460,271,189,0.5891,0.4109,47,32,16,16,,,,,,,1,0.0313,3,0.0938,9,0.2813,12,0.375,7,0.2188,0.375,0.625,0.9167,0,0,0.0952,0.3333,0.5714,0.8204,0.1796,,,,,,,,,,,56,96,16,137,30,154,0,14,,,,,,,,,,,,52,60,16,19,3910,2230,170,,"12:00 AM, Monday 26 October 2020","12:00 AM, 26 Oct 2020"
2020-10-25,,,,,,,,,,,float;#0,-1,,,,,,-1,-1,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0843,0.3373,0.5783,,,,,,,,,,,,,56,96,14,,,,,,,,,,,,,,,,,59,60,24,19,,,,,"12:00 AM, Sunday 25 October 2020","12:00 AM, 25 Oct 2020"
2020-10-24,,,,,,,,,,,float;#0,-1,,,,,,-1,-1,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0745,0.3292,0.5963,,,,,,,,,,,,,53,96,12,,,,,,,,,,,,,,,,,62,50,24,15,,,,,"12:00 AM, Saturday 24 October 2020","12:00 AM, 24 Oct 2020"
2020-10-23,142866,15802,127064,2024,103630,21410,857,15482,125996,,float;#141478.000000000,530,303,227,0.5717,0.4283,47,38.96,80.71,320,220,6,150,6,4,,45,10,6,82,40,42,489,7,0,81,1,426,254,172,0.5962,0.4038,48,32,16,16,,,,,,,1,0.0313,3,0.0938,9,0.2813,12,0.375,7,0.2188,0.375,0.625,0.9114,0.0886,0,0.0759,0.3228,0.6013,0.8133,0.1867,,,,,,,,,,,51,95,12,122,28,144,0,14,,,,,,,,,,,,66,41,20,15,,,,,"12:00 AM, Friday 23 October 2020","12:00 AM, 23 Oct 2020"
2020-10-22,141888,15802,126086,2004,103137,20945,1259,15482,124620,,float;#140102.000000000,526,301,225,0.5722,0.4278,47,35.25,79.78,320,216,6,148,6,4,,43,10,6,80,37,43,486,6,0,79,1,424,253,171,0.5967,0.4033,48,32,16,16,,,,,,,1,0.0313,3,0.0938,9,0.2813,12,0.375,7,0.2188,0.375,0.625,0.9067,0.0867,0,0.08,0.3,0.62,0.8176,0.1824,,,,,,,,,,,45,93,12,121,27,136,0,14,,,,,,,,,,,,79,32,20,15,,,,,"12:00 AM, Thursday 22 October 2020","12:00 AM, 22 Oct 2020"
2020-10-21,140700,15802,124898,1977,102367,20554,840,15482,123854,,float;#139336.000000000,523,299,224,0.5717,0.4283,48,34.32,72.36,320,213,6,147,6,4,,41,10,6,81,34,47,464,5,0,80,1,420,251,169,0.5976,0.4024,48,32,16,16,,,,,,,1,0.0313,3,0.0938,9,0.2813,12,0.375,7,0.2188,0.375,0.625,0.9122,0.0811,0,0.0811,0.2973,0.6216,0.8163,0.1837,,,,,,,,,,,44,92,12,120,27,135,0,13,,,,,,,,,,,,75,28,16,10,,,,,"12:00 AM, Wednesday 21 October 2020","12:00 AM, 21 Oct 2020"
2020-10-20,139648,15802,123846,1949,101804,20093,553,15482,123096,,float;#138578.000000000,516,293,223,0.5678,0.4322,48,34.32,71.43,320,206,5,146,5,4,,37,10,6,78,33,45,488,6,0,77,1,416,249,167,0.5986,0.4014,48,32,16,16,,,,,,,1,0.0313,3,0.0938,9,0.2813,12,0.375,7,0.2188,0.375,0.625,0.9184,0.0748,0,0.0816,0.2993,0.619,0.8151,0.1849,,,,,,,,,,,44,91,12,119,27,135,0,12,,,,,,,,,,,,75,28,12,10,,,,,"12:00 AM, Tuesday 20 October 2020","12:00 AM, 20 Oct 2020"
2020-10-19,138993,15802,123191,1914,101446,19831,766,15482,122235,,float;#137717.000000000,509,290,219,0.5697,0.4303,48,26.9,75.14,320,199,5,141,5,4,,35,10,6,73,30,43,489,5,0,72,1,414,247,167,0.5966,0.4034,48,32,16,16,,,,,,,1,0.0313,3,0.0938,9,0.2813,12,0.375,7,0.2188,0.375,0.625,0.9241,0,0,0.0828,0.2897,0.6276,0.8298,0.1702,,,,,,,,,,,42,91,12,117,24,134,0,11,,,,,,,,,,,,66,32,12,10,5470,1870,150,,"12:00 AM, Monday 19 October 2020","12:00 AM, 19 Oct 2020"
2020-10-18,,,,,,,,,,,float;#0,-1,,,,,,-1,-1,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.078,0.2766,0.6454,,,,,,,,,,,,,39,91,11,,,,,,,,,,,,,,,,,56,28,4,10,,,,,"12:00 AM, Sunday 18 October 2020","12:00 AM, 18 Oct 2020"
